,ad_num,company,model,price,engine,year,hand,km,eng_kind,test,current_owner,prev_owner,color,gearbox,trader,area,sub_area,price_list,price0705,enc_company,enc_model,price1605,sold,car_kind
2924,99445269.0,הונדה,סיוויק סדאן החדשה,16400.0,1799.0,2008,2,235000,7,10/2023,0.0,0.0,8,0.0,0,75,ביתר עילית,19400.0,15800.0,17,41,-1.0,1,משפחתיים
2925,81826207.0,מאזדה,3,10500.0,1598.0,2004,4,206000,7,03/2024,0.0,0.0,3,0.0,0,75,ביתר עילית,9900.0,10500.0,6,11,10500.0,0,משפחתיים
2926,48363133.0,אברת',595,130000.0,1368.0,2019,4,57000,7,04/2024,0.0,0.0,23,1.0,0,75,קרני שומרון,119900.0,-1.0,56,354,-1.0,0,ספורט
2927,86700572.0,סקודה,אוקטביה,32000.0,1390.0,2010,1,145000,7,04/2024,0.0,0.0,7,0.0,0,75,הר אדר,-1.0,-1.0,3,10,-1.0,1,משפחתיים
2928,69667861.0,מיני,קופר,45000.0,1598.0,2012,6,145000,7,10/2023,0.0,0.0,13,0.0,0,75,כוכב השחר,45300.0,45000.0,35,203,-1.0,1,יוקרה
2929,53603262.0,פיג'ו,208,38000.0,1199.0,2017,1,100000,7,06/2023,0.0,0.0,0,0.0,0,75,"בסמ""ה",42200.0,40000.0,14,74,40000.0,0,קטנים
2930,77192499.0,קיה,ריו,17000.0,1396.0,2015,2,220000,6,12/2023,0.0,4.0,0,1.0,0,75,חשמונאים,21400.0,25500.0,2,156,17000.0,0,משפחתיים
2931,99811305.0,מיצובישי,לנסר הדור החדש,12500.0,1499.0,2010,4,290000,7,09/2023,0.0,0.0,0,0.0,0,75,גבעת זאב,14900.0,12500.0,4,227,12500.0,0,משפחתיים
2932,66465899.0,פיאט,דובלו,58000.0,1598.0,2019,2,162000,6,06/2023,0.0,0.0,3,1.0,0,75,מודיעין עילית,79100.0,50000.0,23,138,67000.0,0,מסחריים
2933,94185997.0,סאנגיונג,רודיוס,60000.0,1998.0,2014,4,180000,6,04/2024,0.0,0.0,1,0.0,0,75,גבעת זאב,58900.0,60000.0,34,150,60000.0,0,מיניוואנים
2934,82715690.0,רנו,לוגאן MCV,11550.0,1598.0,2011,3,270000,7,12/2024,0.0,0.0,3,0.0,0,75,בית אל,-1.0,10500.0,19,261,10500.0,0,מיניוואנים
2935,75178956.0,טויוטה,אוריס הייבריד,68000.0,1798.0,2017,2,170000,7,05/2023,0.0,0.0,0,0.0,0,75,ביתר עילית,64400.0,68000.0,0,58,68000.0,0,משפחתיים
2936,97594831.0,וולוו,XC90,31000.0,4414.0,2007,3,206500,7,12/2023,0.0,0.0,2,0.0,0,75,אספר,36000.0,335000.0,22,124,31000.0,0,ג'יפים
2937,66161331.0,קיה,נירו הייבריד,93500.0,1580.0,2017,1,117500,7,05/2023,0.0,0.0,0,0.0,0,75,כפר האורנים,91800.0,88000.0,2,25,89000.0,0,משפחתיים
2938,47479283.0,קיה,נירו EV,155000.0,0.0,2021,2,15000,2,09/2024,0.0,0.0,2,0.0,0,75,איתמר,154200.0,155000.0,2,355,155000.0,0,משפחתיים
2939,52031429.0,סקודה,ראפיד,41000.0,999.0,2018,2,224000,7,09/2024,3.0,0.0,4,0.0,0,75,גבעת זאב,61000.0,47000.0,3,101,58000.0,0,משפחתיים
2940,61676787.0,יונדאי,גטס,6000.0,1341.0,2003,3,129000,7,06/2023,0.0,0.0,2,0.0,0,75,מודיעין עילית,8000.0,5500.0,1,217,5500.0,0,קטנים
2941,93765792.0,פולקסווגן,גולף,24500.0,1595.0,2011,3,208000,7,01/2024,0.0,0.0,8,0.0,0,75,שערי תקווה,21500.0,27500.0,13,54,24500.0,0,ספורט
2942,93080765.0,פורד,קוגה,50000.0,1498.0,2015,2,170000,7,06/2023,0.0,2.0,0,0.0,0,75,אלפי מנשה,57000.0,69000.0,11,97,49900.0,0,ג'יפים
2943,54495662.0,טויוטה,קורולה,28000.0,1598.0,2011,2,230000,7,02/2024,0.0,0.0,2,0.0,0,75,ביתר עילית,31400.0,28900.0,0,6,28900.0,0,משפחתיים
2944,53158273.0,טויוטה,היילקס 4X4,55000.0,2494.0,2005,3,330000,6,03/2024,0.0,0.0,0,1.0,0,75,בת עין,47000.0,-1.0,0,119,-1.0,1,טנדרים
2945,47391530.0,שברולט,אבאו,10000.0,1399.0,2009,7,181000,7,10/2023,0.0,0.0,4,0.0,0,75,מודיעין עילית,8000.0,8000.0,8,208,8000.0,0,משפחתיים
2946,75077153.0,סיטרואן,ברלינגו דור 2 (2008-2019),48000.0,1560.0,2016,2,181000,6,06/2023,0.0,3.0,0,1.0,0,75,נתיב הגדוד,51900.0,45000.0,20,59,48800.0,0,מסחריים
2947,43292318.0,סקודה,ראפיד,37000.0,1197.0,2017,3,204000,7,01/2024,0.0,1.0,2,0.0,0,75,אריאל,45800.0,52900.0,3,101,43000.0,0,משפחתיים
2948,79865965.0,טויוטה,יאריס,17000.0,1329.0,2010,4,176000,7,06/2023,0.0,0.0,3,3.0,0,75,עלי,22700.0,17000.0,0,30,15000.0,0,קטנים
2949,95976573.0,הונדה,סיוויק האצ'בק החדשה,11000.0,1799.0,2007,8,215000,7,09/2023,0.0,0.0,5,3.0,0,75,ביתר עילית,15400.0,26500.0,17,46,11000.0,0,משפחתיים
2950,47212061.0,יונדאי,אלנטרה (2016 ואילך),59000.0,1591.0,2017,1,130000,7,12/2023,1.0,0.0,3,0.0,0,75,אריאל,61100.0,-1.0,1,73,-1.0,1,משפחתיים
2951,49298246.0,הונדה,ג'אז,24500.0,1339.0,2009,3,134000,7,03/2024,0.0,0.0,0,3.0,0,75,רבבה,17500.0,24000.0,17,220,-1.0,1,קטנים
2953,64646430.0,פולקסווגן,שירוקו,56000.0,1390.0,2012,3,176000,7,08/2023,0.0,0.0,1,0.0,0,75,אריאל,56800.0,48000.0,13,195,95900.0,0,ספורט
2954,45305424.0,רנו,פלואנס,17500.0,1461.0,2013,3,250000,6,05/2023,0.0,1.0,6,0.0,0,75,שילה,-1.0,17000.0,19,122,18000.0,0,משפחתיים
2957,69476382.0,סובארו,אימפרזה ניו אייג',11000.0,1597.0,2002,4,380000,7,08/2023,0.0,0.0,0,0.0,0,75,נוקדים,8000.0,11000.0,18,199,9900.0,0,משפחתיים
2958,46688864.0,מיצובישי,לנסר קלאסיק,7900.0,1584.0,2008,3,190000,7,06/2023,0.0,2.0,3,0.0,0,75,אדם - גבע בנימין,8600.0,7900.0,4,127,7900.0,0,משפחתיים
2959,45758757.0,מיצובישי,אאוטלנדר,105000.0,1998.0,2016,2,104000,7,05/2023,0.0,0.0,2,0.0,0,75,קדומים,105400.0,89000.0,4,0,91500.0,0,ג'יפים
2960,66584393.0,ניסאן,קשקאי,61999.0,1197.0,2016,2,170000,7,10/2023,0.0,1.0,0,0.0,0,75,שערי תקווה,73800.0,73500.0,5,3,-1.0,1,משפחתיים
2961,51809635.0,דאצ'יה,לודג'י,20000.0,1197.0,2015,3,210000,7,06/2023,0.0,2.0,8,1.0,0,75,ביתר עילית,26800.0,25000.0,29,264,25000.0,0,מיניוואנים
2962,82195746.0,דייהטסו,סיריון,13000.0,1298.0,2010,3,220000,7,03/2024,0.0,2.0,2,0.0,0,75,אריאל,-1.0,-1.0,36,133,-1.0,1,קטנים
2964,42651556.0,שברולט,ספארק,14000.0,1206.0,2011,3,131000,7,06/2023,0.0,0.0,13,1.0,0,75,מודיעין עילית,11900.0,-1.0,8,19,-1.0,1,קטנים
2965,76751996.0,שברולט,ספארק,7700.0,1206.0,2011,4,208000,7,08/2023,0.0,0.0,4,1.0,0,75,מודיעין עילית,11900.0,-1.0,8,19,-1.0,1,קטנים
2966,95094402.0,סיאט,טולדו,31000.0,1395.0,2015,4,175000,7,08/2023,0.0,0.0,3,0.0,0,75,רבבה,34800.0,31000.0,15,239,32500.0,0,משפחתיים
2967,45417133.0,מיצובישי,לנסר קלאסיק,4800.0,1584.0,2006,5,374000,7,08/2023,0.0,2.0,4,0.0,0,75,אריאל,8000.0,-1.0,4,127,-1.0,1,משפחתיים
2968,69825268.0,סקודה,ראפיד,35000.0,1390.0,2014,3,187000,7,05/2024,0.0,0.0,3,0.0,0,75,מחולה,31100.0,35000.0,3,101,28000.0,0,משפחתיים
2969,51742019.0,שברולט,אופטרה,4000.0,1598.0,2008,3,130000,7,08/2023,0.0,0.0,4,0.0,0,75,בית אריה / עופרים,8000.0,4000.0,8,196,-1.0,1,משפחתיים
2970,95823224.0,שברולט,ספארק,50000.0,1399.0,2017,1,120000,7,06/2023,0.0,9.0,8,0.0,0,75,בית אריה / עופרים,52300.0,-1.0,8,19,-1.0,1,קטנים
2971,53397203.0,סיאט,איביזה,20800.0,1390.0,2012,2,116000,7,04/2024,0.0,0.0,4,1.0,0,75,ברכה,20700.0,-1.0,15,15,-1.0,1,ספורט
2972,79616145.0,טויוטה,קורולה,110000.0,1598.0,2018,1,107000,7,11/2023,0.0,0.0,3,0.0,0,75,אריאל,100000.0,89000.0,0,6,89000.0,0,משפחתיים
2973,53266110.0,טויוטה,C-HR,100000.0,1798.0,2018,1,107000,7,11/2023,0.0,0.0,3,0.0,0,75,אריאל,115200.0,113000.0,0,20,118000.0,0,משפחתיים
2974,77189303.0,סיאט,אלהמברה,29900.0,1390.0,2014,2,220000,7,09/2023,0.0,0.0,1,0.0,0,75,ביתר עילית,51600.0,29000.0,15,356,-1.0,1,מיניוואנים
2975,68091356.0,סיטרואן,C3,84500.0,1199.0,2020,2,26050,7,10/2023,0.0,0.0,16,0.0,0,75,עץ אפרים,77900.0,80000.0,20,184,77000.0,0,ספורט
2976,64774249.0,סקודה,אוקטביה ספייס,46000.0,1395.0,2015,2,199000,7,06/2023,0.0,0.0,3,0.0,0,75,ביתר עילית,56600.0,35000.0,3,155,40999.0,0,משפחתיים
2977,96726798.0,רנו,קוליאוס,16000.0,2486.0,2009,5,300000,7,05/2023,0.0,0.0,1,0.0,0,75,גני מודיעין,19100.0,16000.0,19,202,16000.0,0,ג'יפים
2978,44091118.0,ניסאן,מיקרה,17500.0,1198.0,2013,3,168000,7,07/2023,0.0,0.0,3,1.0,0,75,כפר תפוח,22300.0,21000.0,5,34,17000.0,0,ספורט
2979,42758400.0,יונדאי,איוניק,102000.0,1580.0,2018,1,76000,7,01/2024,0.0,0.0,0,0.0,0,75,אריאל,94200.0,99000.0,1,24,-1.0,1,משפחתיים
2980,47101678.0,פורד,אקספלורר,100000.0,3497.0,2013,4,246000,7,09/2023,0.0,0.0,0,0.0,0,75,אורנית,106800.0,33000.0,11,28,100000.0,0,ג'יפים
2981,95865499.0,קופרה,פורמנטור,174000.0,1498.0,2022,1,20000,7,03/2024,0.0,0.0,0,0.0,0,75,אלפי מנשה,176400.0,174000.0,33,94,189990.0,0,ג'יפים
2982,48400818.0,סובארו,פורסטר,110000.0,1995.0,2018,2,140,7,03/2024,0.0,1.0,1,0.0,0,75,סלעית,111900.0,88000.0,18,16,100000.0,0,ג'יפים
2983,71730445.0,רנו,קליאו דור 4 (2013-2019),32000.0,1197.0,2018,1,160000,7,04/2024,0.0,1.0,0,0.0,0,75,בית אריה / עופרים,44800.0,49000.0,19,105,-1.0,1,קטנים
2984,99084115.0,קיה,פיקנטו,29000.0,1248.0,2015,1,185000,7,02/2024,0.0,1.0,5,0.0,0,75,שערי תקווה,38400.0,-1.0,2,5,-1.0,1,קטנים
2985,63385027.0,דייהטסו,סיריון,6600.0,1298.0,2004,3,208000,7,12/2023,0.0,0.0,4,0.0,0,75,קדומים,8000.0,5500.0,36,133,-1.0,1,קטנים
2986,85867605.0,פולקסווגן,טרנספורטר מסחרי/נוסעים,16500.0,1896.0,2009,2,6666,6,11/2023,0.0,3.0,0,1.0,0,75,מודיעין עילית,18600.0,16500.0,13,173,16500.0,0,מסחריים
2987,45522725.0,רנו,לוגאן MCV,14000.0,1598.0,2011,3,220000,7,11/2023,0.0,0.0,2,1.0,0,75,אריאל,12600.0,14000.0,19,261,14000.0,0,מיניוואנים
2988,86925221.0,סקודה,סופרב (עד 2019),39000.0,1798.0,2015,3,167000,7,11/2023,0.0,0.0,3,0.0,0,75,נעלה,41900.0,-1.0,3,27,-1.0,1,מנהלים
2989,52880785.0,טויוטה,יאריס,97000.0,1496.0,2020,1,24000,7,06/2023,0.0,0.0,2,0.0,0,75,אלפי מנשה,90800.0,95000.0,0,30,92000.0,0,קטנים
2990,46059538.0,קיה,נירו הייבריד,118000.0,1580.0,2019,1,83000,3,02/2024,0.0,0.0,4,0.0,0,75,הר אדר,111400.0,107000.0,2,25,92000.0,0,משפחתיים
2991,89214801.0,סיאט,ארונה,101000.0,999.0,2020,1,50000,7,03/2024,0.0,0.0,0,0.0,0,75,גבעת זאב,106100.0,98500.0,15,88,83000.0,0,משפחתיים
2992,42962566.0,יונדאי,טוסון,139000.0,1591.0,2019,2,67000,7,07/2023,0.0,0.0,1,0.0,0,75,גבעת זאב,130900.0,139000.0,1,1,-1.0,1,ג'יפים
2993,86340642.0,טויוטה,קורולה,27200.0,1598.0,2009,3,160000,7,10/2023,0.0,0.0,2,0.0,0,75,ביתר עילית,18500.0,24000.0,0,6,25000.0,0,משפחתיים
2994,96724353.0,ניסאן,מיקרה,33500.0,1198.0,2018,1,180000,7,01/2024,0.0,0.0,16,1.0,0,75,גבעת זאב,31000.0,48000.0,5,34,38000.0,0,ספורט
2995,49310657.0,פולקסווגן,גולף,107000.0,1498.0,2019,2,62000,7,03/2024,0.0,0.0,2,0.0,0,75,"בסמ""ה",112400.0,116000.0,13,54,92000.0,0,ספורט
2996,43929347.0,סאנגיונג,רודיוס,38000.0,2696.0,2011,2,366000,6,08/2023,0.0,1.0,0,0.0,0,75,קרני שומרון,32700.0,38000.0,34,150,38000.0,0,מיניוואנים
2997,59495154.0,טויוטה,קורולה,41000.0,1598.0,2011,3,182000,7,03/2024,0.0,0.0,1,0.0,0,75,ביתר עילית,36300.0,41000.0,0,6,41000.0,0,משפחתיים
2998,72365545.0,טויוטה,קורולה הייבריד,168000.0,1798.0,2022,1,9500,7,06/2023,0.0,0.0,13,0.0,0,75,"בסמ""ה",159300.0,168000.0,0,23,148000.0,0,משפחתיים
2999,92449577.0,יונדאי,i30CW,17000.0,1591.0,2010,4,228000,7,06/2023,0.0,2.0,12,0.0,0,75,מודיעין עילית,17400.0,15000.0,1,63,-1.0,1,משפחתיים
3000,75598739.0,סיטרואן,C5 איירקרוס,118000.0,1499.0,2020,1,65000,6,11/2023,0.0,2.0,2,0.0,0,75,גבעת זאב,110100.0,75000.0,20,125,128000.0,0,משפחתיים
3001,43478876.0,מאזדה,5,15000.0,1999.0,2007,2,350000,7,10/2023,0.0,0.0,0,0.0,0,75,מבוא חורון,18100.0,18000.0,6,39,17500.0,0,מיניוואנים
3002,53128365.0,פולקסווגן,גולף,114000.0,1498.0,2019,1,93000,7,12/2023,0.0,0.0,1,0.0,0,75,אריאל,112400.0,-1.0,13,54,-1.0,1,ספורט
3003,51084745.0,סוזוקי,גרנד ויטרה,16999.0,1590.0,2005,1,240000,7,12/2023,0.0,0.0,8,0.0,0,75,אלעזר,27200.0,-1.0,12,44,-1.0,1,ג'יפים
3004,74952398.0,קיה,סורנטו,135000.0,2359.0,2018,2,87000,7,05/2023,0.0,0.0,8,0.0,0,75,פסגות,124500.0,85300.0,2,91,120000.0,0,מיניוואנים
3005,56891293.0,מאזדה,5,25000.0,1999.0,2008,3,204000,7,04/2024,0.0,1.0,0,0.0,0,75,ביתר עילית,29500.0,29500.0,6,39,17500.0,0,מיניוואנים
3006,93201309.0,סוזוקי,ג'ימני,129000.0,1462.0,2019,2,58000,7,09/2023,0.0,0.0,1,0.0,0,75,ברוכין,120900.0,126900.0,12,47,126900.0,0,ג'יפים
3007,52581911.0,מרצדס,C-Class קופה / קבריולט,86000.0,1595.0,2014,3,99700,7,08/2023,0.0,0.0,0,0.0,0,75,ברקן,76600.0,94000.0,7,95,-1.0,1,ספורט
3008,72820742.0,מאזדה,5,18000.0,1999.0,2007,3,172000,7,08/2023,0.0,0.0,3,0.0,0,75,מודיעין עילית,18100.0,16500.0,6,39,19999.0,0,מיניוואנים
3009,77152724.0,טויוטה,סיינה,65000.0,3510.0,2007,2,112000,7,10/2023,0.0,0.0,1,0.0,0,75,ביתר עילית,-1.0,60000.0,0,132,60000.0,0,מיניוואנים
3010,68912664.0,סקודה,אוקטביה ספייס,44000.0,1197.0,2015,2,155000,7,08/2023,0.0,2.0,9,0.0,0,75,שערי תקווה,41100.0,39000.0,3,155,50000.0,0,משפחתיים
3011,53680190.0,מיצובישי,אאוטלנדר,105000.0,1998.0,2016,3,175000,7,04/2024,0.0,0.0,0,0.0,0,75,סוסיה,98400.0,90000.0,4,0,107000.0,0,ג'יפים
3012,45561497.0,שברולט,אפלנדר,15500.0,3880.0,2009,4,165000,7,04/2024,0.0,0.0,3,0.0,0,75,ביתר עילית,16600.0,15000.0,8,357,14000.0,0,מיניוואנים
3013,93656612.0,טויוטה,פריוס,40000.0,1798.0,2010,3,172000,7,01/2024,0.0,0.0,1,0.0,0,75,ביתר עילית,35400.0,40000.0,0,43,35500.0,0,משפחתיים
3014,87488813.0,לקסוס,UX,186000.0,1987.0,2021,1,24000,7,04/2023,0.0,0.0,2,0.0,0,75,הר אדר,208000.0,186000.0,25,171,-1.0,1,יוקרה
3015,85809520.0,שברולט,קפטיבה,14000.0,2384.0,2013,5,149000,7,04/2023,0.0,0.0,0,0.0,0,75,כוכב השחר,32500.0,10000.0,8,137,14000.0,0,מיניוואנים
3016,59458289.0,סובארו,פורסטר,165000.0,2498.0,2020,2,20000,7,03/2024,0.0,0.0,7,0.0,0,75,גבעת זאב,153800.0,75000.0,18,16,163000.0,0,ג'יפים
3017,89386684.0,טויוטה,לנד קרוזר ארוך,375000.0,2755.0,2021,2,33000,6,01/2024,0.0,0.0,0,0.0,0,75,"בסמ""ה",413600.0,-1.0,0,12,-1.0,1,ג'יפים
3018,97541506.0,ג'יפ / Jeep,גרנד צ'ירוקי,129000.0,3604.0,2014,2,170000,7,07/2023,0.0,0.0,1,0.0,0,75,אורנית,144500.0,-1.0,16,9,-1.0,1,ג'יפים
3019,95851245.0,רנו,קליאו דור 5 (2019 ואילך),79500.0,999.0,2020,2,45000,7,06/2023,0.0,0.0,2,0.0,0,75,אורנית,75500.0,86000.0,19,109,80990.0,0,קטנים
3020,86885759.0,סוזוקי,ליאנה,6000.0,1586.0,2002,3,235000,7,10/2023,0.0,0.0,15,0.0,0,75,מודיעין עילית,8000.0,6000.0,12,242,6000.0,0,משפחתיים
3021,66604885.0,פורד,פוקוס,5000.0,1596.0,2012,3,195000,7,04/2023,0.0,0.0,6,0.0,0,75,מודיעין עילית,15500.0,-1.0,11,22,-1.0,1,ספורט
3022,54769797.0,מרצדס,C-Class,13500.0,2597.0,2001,3,275000,7,05/2023,0.0,0.0,3,0.0,0,75,ארגמן,14200.0,13500.0,7,253,13500.0,0,ספורט
3023,86649383.0,קיה,פיקנטו,76500.0,1248.0,2020,1,29000,7,09/2023,0.0,0.0,3,0.0,0,75,אריאל,75100.0,70000.0,2,5,76000.0,0,קטנים
3025,61377948.0,ניסאן,מיקרה,13000.0,1198.0,2013,4,214500,7,04/2023,0.0,0.0,3,1.0,0,75,שילה,22300.0,14500.0,5,34,13000.0,0,ספורט
3026,72025383.0,פורד,פוקוס,15000.0,1596.0,2012,3,224000,7,05/2024,0.0,0.0,4,0.0,0,75,עטרת,15500.0,37000.0,11,22,18000.0,0,ספורט
3027,66708799.0,סיאט,מי / MII,30000.0,999.0,2013,4,117000,7,10/2023,0.0,0.0,1,0.0,0,75,בית אריה / עופרים,17700.0,15000.0,15,254,22999.0,0,קטנים
3028,55702863.0,ניסאן,קשקאי,29800.0,1598.0,2013,3,212000,7,06/2024,0.0,0.0,0,1.0,0,75,גבעת זאב,32000.0,100000.0,5,3,34000.0,0,משפחתיים
3029,98661796.0,סיטרואן,C4,9000.0,1587.0,2008,1,130000,7,01/2024,0.0,0.0,5,0.0,0,75,אריאל,8000.0,-1.0,20,163,-1.0,1,משפחתיים
3030,66525633.0,יונדאי,אקסנט (עד 2012),3500.0,1495.0,2002,3,278000,7,05/2023,0.0,0.0,2,0.0,0,75,אלקנה,8000.0,-1.0,1,143,-1.0,1,משפחתיים
3031,54659936.0,טויוטה,סיינה,142000.0,3456.0,2016,4,244000,7,03/2024,0.0,6.0,2,0.0,0,75,ביתר עילית,156500.0,-1.0,0,132,-1.0,1,מיניוואנים
3032,57616725.0,מאזדה,B2500 4X4,30000.0,2500.0,2004,3,350000,6,01/2024,0.0,0.0,0,1.0,0,75,תקוע,11300.0,30000.0,6,358,30000.0,0,טנדרים
3034,55532173.0,פיג'ו,5008,23900.0,1598.0,2011,4,160000,7,07/2023,0.0,0.0,2,0.0,0,75,כרמי צור,18100.0,22500.0,14,106,19900.0,0,מיניוואנים
3035,82686310.0,שברולט,טראוורס,51000.0,3564.0,2012,6,190000,7,04/2023,0.0,0.0,1,0.0,0,75,מודיעין עילית,49800.0,58000.0,8,33,51000.0,0,מיניוואנים
3036,72054691.0,סיטרואן,C1,22000.0,998.0,2017,3,80000,7,01/2024,0.0,0.0,0,1.0,0,75,שילה,26000.0,33000.0,20,359,33000.0,0,קטנים
3037,63786056.0,מאזדה,6,15000.0,1999.0,2008,4,205000,7,05/2023,0.0,0.0,3,0.0,0,75,מודיעין עילית,20400.0,-1.0,6,89,-1.0,1,מנהלים
3038,55323575.0,ג'יפ / Jeep,גרנד צ'ירוקי,149000.0,3604.0,2015,3,82000,7,01/2024,0.0,0.0,3,0.0,0,75,אורנית,159400.0,147000.0,16,9,145000.0,0,ג'יפים
3039,65557956.0,יונדאי,אקסנט (עד 2012),5800.0,1495.0,2005,3,195500,7,09/2023,0.0,0.0,3,0.0,0,75,שערי תקווה,8000.0,-1.0,1,143,-1.0,1,משפחתיים
3040,46958922.0,סקודה,ראפיד,47000.0,1395.0,2017,3,125000,7,08/2023,0.0,0.0,0,0.0,0,75,מודיעין עילית,47100.0,55000.0,3,101,55000.0,0,משפחתיים
3041,94788150.0,הונדה,ג'אז הייבריד,35000.0,1339.0,2012,2,164000,7,08/2023,0.0,0.0,2,0.0,0,75,הר אדר,34000.0,-1.0,17,252,-1.0,1,קטנים
3042,44774099.0,פורד,אדג' / EDGE,113000.0,3497.0,2018,2,150000,7,02/2024,0.0,0.0,4,0.0,0,75,אלפי מנשה,142800.0,109900.0,11,87,113000.0,0,ג'יפים
3043,77625595.0,ניסאן,קשקאי,106000.0,1461.0,2019,3,48000,6,10/2023,0.0,0.0,4,0.0,0,75,עמנואל,108200.0,-1.0,5,3,-1.0,1,משפחתיים
3044,59328818.0,טויוטה,אוריס הייבריד,56000.0,1798.0,2015,3,166000,7,10/2024,0.0,0.0,0,0.0,0,75,מודיעין עילית,53100.0,56500.0,0,58,55000.0,0,משפחתיים
3045,72111636.0,פיאט,קובו / QUBO,13300.0,1360.0,2013,3,165000,7,11/2023,0.0,0.0,0,1.0,0,75,מודיעין עילית,13700.0,-1.0,23,260,-1.0,1,מסחריים
3046,53292832.0,יונדאי,i30CW,18000.0,1591.0,2010,3,260000,7,06/2023,0.0,0.0,3,0.0,0,75,אריאל,17400.0,25000.0,1,63,15000.0,0,משפחתיים
3047,76561881.0,וולוו,XC90,31000.0,2922.0,2004,2,240,7,05/2023,0.0,0.0,1,0.0,0,75,הר אדר,19800.0,70000.0,22,124,29000.0,0,ג'יפים
3048,42799955.0,סקודה,פאביה,25000.0,1197.0,2013,3,207880,7,02/2024,0.0,0.0,3,0.0,0,75,אריאל,32900.0,25000.0,3,60,25000.0,0,קטנים
3049,73758888.0,מאזדה,5,26000.0,1999.0,2010,5,203000,7,09/2023,0.0,0.0,2,0.0,0,75,בית אל,33400.0,27000.0,6,39,-1.0,1,מיניוואנים
3050,91047225.0,ב.מ.וו,X3,219000.0,1995.0,2019,1,75000,6,08/2023,0.0,0.0,0,0.0,0,75,הר אדר,8000.0,210500.0,9,49,175000.0,0,ג'יפים
3051,61188664.0,יונדאי,i35,32000.0,1591.0,2012,3,207000,7,08/2023,0.0,1.0,2,0.0,0,75,ביתר עילית,33200.0,42000.0,1,232,38000.0,0,משפחתיים
3052,93406182.0,סיאט,לאון,78000.0,1798.0,2016,2,128000,7,01/2024,0.0,1.0,2,0.0,0,75,אפרת,100100.0,-1.0,15,26,-1.0,1,ספורט
3053,67021977.0,יונדאי,קונה,80000.0,1591.0,2018,2,67000,7,04/2023,0.0,0.0,18,0.0,0,75,אפרת,84000.0,-1.0,1,98,-1.0,1,משפחתיים
3054,84320452.0,ניסאן,קשקאי,89500.0,1461.0,2019,2,105500,6,10/2023,0.0,1.0,0,0.0,0,75,עץ אפרים,103000.0,-1.0,5,3,-1.0,1,משפחתיים
3055,88368838.0,יונדאי,i20,25000.0,1396.0,2012,3,191000,7,07/2023,0.0,2.0,0,0.0,0,75,כוכב יעקב,27200.0,38500.0,1,40,27000.0,0,קטנים
3056,81776291.0,טסלה,מודל 3,209000.0,0.0,2021,3,30000,2,06/2023,0.0,0.0,0,0.0,0,75,גבעת זאב,236600.0,177000.0,21,13,-1.0,1,מנהלים
3057,41728664.0,דייהטסו,מאטריה,25000.0,1495.0,2008,2,120000,7,10/2023,0.0,0.0,14,0.0,0,75,אריאל,13900.0,25000.0,36,353,25000.0,0,משפחתיים
3058,91587209.0,סיאט,איביזה,24000.0,1390.0,2012,2,190000,7,04/2023,0.0,0.0,1,1.0,0,75,אורנית,20700.0,35000.0,15,15,34500.0,0,ספורט
3059,42355429.0,טויוטה,יאריס,13000.0,1298.0,2005,3,181000,7,09/2023,0.0,0.0,13,0.0,0,75,מגדל עוז,12600.0,12900.0,0,30,12900.0,0,קטנים
3060,94816737.0,פולקסווגן,גולף,38000.0,1197.0,2014,2,158205,7,08/2023,0.0,0.0,4,0.0,0,75,אריאל,45200.0,39000.0,13,54,38000.0,0,ספורט
3062,77250771.0,קיה,פיקנטו,32000.0,1248.0,2013,3,149000,7,06/2023,0.0,1.0,9,0.0,0,75,גבעון החדשה,33800.0,-1.0,2,5,-1.0,1,קטנים
3063,91825964.0,פולקסווגן,טוארג,26000.0,2967.0,2007,4,334346,6,05/2023,0.0,0.0,1,0.0,0,75,אריאל,30200.0,-1.0,13,198,-1.0,1,ג'יפים
3065,75535347.0,סיאט,איביזה,35500.0,1197.0,2016,2,155230,7,11/2023,0.0,0.0,0,1.0,0,75,אריאל,36800.0,48000.0,15,15,-1.0,1,ספורט
3066,81181359.0,טויוטה,קאמרי,71000.0,2494.0,2015,2,186500,7,11/2023,0.0,0.0,1,0.0,0,75,כפר אלדד,74500.0,75000.0,0,52,66000.0,0,מנהלים
3067,62970970.0,סיטרואן,ברלינגו דור 2 (2008-2019),40000.0,1560.0,2017,2,168000,6,01/2024,0.0,1.0,0,1.0,0,75,פצאל,47000.0,46000.0,20,59,53000.0,0,מסחריים
3068,71080490.0,מאזדה,CX-5,85000.0,1998.0,2015,3,104000,7,08/2023,0.0,0.0,0,0.0,0,75,אורנית,83900.0,85000.0,6,7,84000.0,0,ג'יפים
3069,98448894.0,מאזדה,5,25000.0,1999.0,2010,2,350000,7,12/2023,0.0,1.0,3,0.0,0,75,אורנית,33400.0,35000.0,6,39,46000.0,0,מיניוואנים
3070,99689741.0,מאזדה,5,19500.0,1999.0,2007,2,228000,7,02/2024,0.0,1.0,3,0.0,0,75,אלעזר,18100.0,20000.0,6,39,26000.0,0,מיניוואנים
3071,94955399.0,יונדאי,i10,15000.0,1086.0,2011,4,123000,7,04/2023,0.0,0.0,0,1.0,0,75,אריאל,14700.0,13000.0,1,17,13000.0,0,קטנים
