,ad_num,company,model,price,engine,year,hand,km,eng_kind,test,current_owner,prev_owner,צבע,gearbox,trader,area,sub_area
2996,78635482,אופל,אסטרה,15000,1364.0,2013,5,189000,7,03/2024,0,0,אדום,0,0,41,אשדוד
2997,74429426,טויוטה,RAV4,235000,2487.0,2021,1,41000,3,05/2023,0,0,אפור,0,0,41,קרית גת
2998,69076513,אאודי,A3,55000,1395.0,2014,4,180000,7,02/2024,0,0,כסוף,0,0,41,אשקלון
2999,94461220,פיג'ו,301,23000,1199.0,2015,3,108,7,12/2023,0,0,אפור,3,0,41,רחובות
3000,74841252,ב.מ.וו,X3,105000,1995.0,2015,2,156000,6,06/2023,0,0,לבן,0,0,41,אשדוד
3001,97429723,פולקסווגן,טיגואן,28500,1984.0,2009,4,173000,7,04/2023,0,0,שחור,0,0,41,אשדוד
3002,96296849,טויוטה,קורולה,68000,1598.0,2015,3,123000,7,01/2024,0,0,שחור,0,0,41,רחובות
3003,97533671,אאודי,A6,39000,2773.0,2011,1,309000,7,01/2024,0,0,שחור,0,0,41,רחובות
3004,41453287,שברולט,טראוורס,63000,3564.0,2010,1,270000,7,07/2023,0,0,לבן,0,0,41,רחובות
3005,53008928,סוזוקי,ויטרה,80000,1586.0,2016,2,66000,7,10/2023,0,0,ברונזה,0,0,41,ינון
3006,53008928,סוזוקי,ויטרה,80000.0,1586.0,2016,2,66000,7,10/2023,0,0,ברונזה,0.0,0,41,ינון
3007,87224214,אאודי,Q3,95000.0,1984.0,2016,2,135000,7,01/2024,0,0,כסוף,0.0,0,41,רחובות
3008,41311061,מיצובישי,אאוטלנדר,,2488.0,2021,1,20000,7,11/2023,0,0,שחור,0.0,0,41,אשדוד
3009,77594627,מיצובישי,ASX,35900.0,1590.0,2011,3,200000,7,05/2023,0,0,כחול,,0,41,אשקלון
3010,79078719,סקודה,ראפיד,67000.0,999.0,2019,2,102,7,01/2024,0,0,כסוף,0.0,0,41,אשקלון
3011,59217639,מאזדה,CX-5,174000.0,1998.0,2022,1,15000,7,09/2024,0,0,שחור,0.0,0,41,יבנה
3012,92339362,קיה,פיקנטו,75000.0,1248.0,2018,1,22000,7,10/2023,0,0,אפור,0.0,0,41,רחובות
3013,82184393,ב.מ.וו,X3,155000.0,1997.0,2017,2,51000,7,04/2023,0,0,כחול,0.0,0,41,אשדוד
3014,99058322,סקודה,אניאק,225000.0,,2022,1,4900,2,12/2023,0,0,לבן,0.0,0,41,יבנה
3015,55129333,סקודה,אוקטביה,56000.0,1197.0,2016,2,135000,7,05/2023,0,1,שחור,0.0,0,41,נס ציונה
3016,54498265,קיה,פיקנטו,48000.0,1248.0,2017,2,70000,7,02/2024,0,0,כסוף,0.0,0,41,נס ציונה
3017,42024464,פיג'ו,301,19000.0,1199.0,2015,3,100000,7,06/2023,0,2,שחור,3.0,0,41,שדרות
3018,75501409,ג'יפ,/,54000.0,3700.0,2010,3,230000,7,01/2024,0,0,שחור,0.0,0,41,מזכרת בתיה
3019,77347386,טויוטה,לנד,132000.0,2982.0,2007,3,380000,6,07/2023,0,0,ברונזה,0.0,0,41,אשדוד
3020,93737846,פיג'ו,308,12000.0,1598.0,2010,4,188000,7,07/2023,0,0,אפור,0.0,0,41,רחובות
3021,51016059,טויוטה,קורולה,,1798.0,2019,2,56000,7,08/2023,0,0,לבן,0.0,0,41,אשדוד
3022,75801347,מיצובישי,פג'רו,110000.0,3200.0,2010,3,290000,6,01/2024,0,0,שחור,0.0,0,41,שדרות
3023,62291030,קיה,ריו,30000.0,1396.0,2014,3,152000,7,11/2023,0,0,אפור,0.0,0,41,שדרות
3024,62291030,קיה,ריו,30000.0,1396,2014,3,152000,7,11/2023,0,0,אפור,0.0,0,41,שדרות
3025,97691235,אאודי,Q7,300000.0,2967,2019,1,102000,1,02/2024,0,0,שחור,0.0,0,41,נהורה
3026,91559053,ב.מ.וו,סדרה,268000.0,1998,2020,2,42000,3,05/2023,0,0,לבן,0.0,0,41,נהורה
3027,41661015,אאודי,Q7,,2995,2011,3,142000,7,04/2024,0,0,לבן,0.0,0,41,אשדוד
3028,63805093,יונדאי,סנטה,,1598,2022,2,95458,7,04/2023,4,4,לבן,0.0,0,41,אשדוד
3029,84109718,יונדאי,i10,14000.0,1086,2011,3,186000,7,04/2024,0,0,אדום,,0,41,אשקלון
3030,71297779,טויוטה,פריוס,57000.0,1798,2014,2,300000,7,12/2023,0,1,אפור,0.0,0,41,רחובות
3031,56240550,יונדאי,גטס,9900.0,1399,2007,3,160000,7,11/2023,0,0,חום,0.0,0,41,קרית גת
3032,53404900,סוזוקי,SX4,43000.0,1586,2015,3,195000,7,08/2023,0,0,לבן,0.0,0,41,"כפר הרי""ף"
3033,56989087,פורשה,פאנאמרה,119000.0,4806,2012,3,180000,7,04/2023,0,0,אפור,0.0,0,41,שדרות
3034,66709908,סוזוקי,ג'ימני,152000.0,1462,2021,1,18000,7,10/2023,0,0,לבן,0.0,0,41,נס ציונה
3035,76730299,יונדאי,איוניק,69000.0,1580,2017,3,139000,7,05/2023,0,1,כסוף,0.0,0,41,קרית גת
3036,56861148,יונדאי,i20,25000.0,1396,2011,1,175000,7,05/2023,0,1,אפור,0.0,0,41,גן יבנה
3037,57894451,ניסאן,קשקאי,126000.0,1332,2019,1,50000,7,05/2023,0,1,לבן,0.0,0,41,גן יבנה
3038,93634000,קופרה,פורמנטור,170000.0,1498,2022,2,12000,7,09/2023,0,0,אפור,0.0,0,41,קרית גת
3039,85522319,שברולט,אבאו,6800.0,1399,2007,4,196000,7,03/2024,0,0,כסוף,0.0,0,41,אשקלון
3040,71652069,איסוזו,טרופר,35000.0,3494,2002,3,250000,7,03/2024,0,0,שחור,0.0,0,41,רחובות
3041,62925855,מאזדה,2,17000.0,1498,2009,3,250000,7,05/2023,0,0,אפור,0.0,0,41,קרית גת
3042,62925855.0,מאזדה,2,17000,1498,2009,3,250000,7.0,05/2023,0.0,0.0,אפור,0.0,0,41,קרית גת
3043,59024261.0,מיצובישי,ספייס,65000,1193,2020,1,19000,7.0,07/2023,0.0,0.0,לבן,0.0,0,41,אשקלון
3044,64481291.0,קיה,פיקנטו,45000,1248,2016,2,64000,7.0,01/2024,0.0,0.0,לבן,0.0,0,41,רחובות
3045,64199360.0,יונדאי,i20,60000,1368,2017,2,81000,7.0,01/2024,0.0,1.0,שחור,0.0,0,41,נס ציונה
3046,96728909.0,שברולט,טרייל,170000,1341,2022,1,7971,7.0,08/2023,0.0,1.0,לבן,0.0,0,41,אשקלון
3047,84628673.0,יונדאי,איוניק,107000,1580,2019,1,75000,7.0,08/2023,0.0,1.0,לבן,0.0,0,41,גדרה
3048,93976498.0,יונדאי,ולוסטר,42000,1591,2012,4,212000,7.0,06/2023,0.0,0.0,אדום,0.0,0,41,אשדוד
0,75444328,רנו,קליאו,35000.0,1461,2017,2,150500,6,11/2023,0,0,לבן,0.0,0,75,מודיעין עילית
1,67479827,ניסאן,קשקאי,90000.0,1332,2020,1,95000,7,09/2023,5,0,לבן,,0,75,עפרה
2,53436804,טויוטה,היילנדר,220000.0,3500,2019,1,72000,7,03/2024,0,0,כסוף,0.0,0,75,ביתר עילית
3,95480358,ניסאן,קשקאי,45000.0,1997,2013,4,210000,7,09/2023,0,0,ברונזה,0.0,0,75,אורנית
4,57674280,איסוזו,4X4,82000.0,2999,2011,1,354000,6,11/2023,0,0,לבן,0.0,0,75,אריאל
5,95094402,סיאט,טולדו,31000.0,1395,2015,4,175000,7,08/2023,0,0,כסוף,0.0,0,75,רבבה
6,95687168,סיאט,אטקה,152000.0,1498,2022,1,27100,7,02/2024,0,0,כחול,0.0,0,75,אלפי מנשה
7,66179764,ב.מ.וו,סדרה,99500.0,1499,2018,4,95000,7,01/2024,0,0,שחור,0.0,0,75,אלפי מנשה
8,49915628,רנו,קדגא'ר,92000.0,1197,2019,1,53000,7,05/2023,0,0,אדום,0.0,0,75,בית אריה / עופרים
9,74020809,טויוטה,C-HR,113000.0,1798,2019,2,47100,7,08/2023,0,1,אפור,0.0,0,75,בית אריה / עופרים
10,99554617,סוזוקי,גרנד,90000.0,1995,2008,5,195000,7,08/2023,0,0,כחול,0.0,0,75,אדם - גבע בנימין
11,44732921,טויוטה,RAV4,127000.0,2494,2017,1,137000,7,08/2023,0,0,לבן,0.0,0,75,כפר האורנים
12,81520009,יונדאי,טוסון,130000.0,1999,2020,1,60000,7,09/2023,0,0,שחור,0.0,0,75,אריאל
13,93807591,שברולט,טרייל,130000.0,1341,2021,1,70000,7,05/2024,0,0,אפור,0.0,0,75,"בסמ""ה"
14,44022971,מיצובישי,אאוטלנדר,119000.0,1998,2017,1,98000,7,09/2023,0,0,לבן,0.0,0,75,יקיר
15,75170651,ניסאן,קשקאי,40000.0,1997,2013,2,265649,7,04/2024,0,0,שחור,0.0,0,75,קרני שומרון
16,47519862,ניסאן,אקס,135000.0,1332,2021,1,67000,7,01/2024,0,0,לבן,0.0,0,75,צופים
17,57032925,ג'יפ,/,,1995,2021,2,50000,7,02/2024,0,0,כסוף,0.0,0,75,"בסמ""ה"
18,58460819,מיצובישי,אאוטלנדר,118000.0,1998,2017,1,68500,7,05/2023,0,,בורדו,0.0,0,75,אלון שבות
19,93599306,קיה,ספורטז',92000.0,1999,2017,1,74000,7,02/2024,0,,אפור,0.0,0,75,הר אדר
20,89651260,מיצובישי,אאוטלנדר,117000.0,1998,2019,2,104000,7,02/2024,0,1.0,אפור,0.0,0,75,פדואל
21,44491809,סובארו,פורסטר,89990.0,1995,2018,2,185000,7,11/2023,0,0.0,לבן,,0,75,עלי
22,62430663,ג'יפ,/,,3604,2023,1,2300,7,02/2024,0,0.0,אפור,0.0,0,75,יקיר
23,93704475,מיצובישי,אאוטלנדר,145000.0,1998,2020,1,64000,7,10/2023,0,0.0,לבן,0.0,0,75,רבבה
24,62676961,מיצובישי,אאוטלנדר,117000.0,1998,2018,1,100000,7,03/2024,0,0.0,לבן,0.0,0,75,"ניל""י"
25,83798808,סקודה,ייטי,27000.0,1197,2012,2,260000,7,09/2023,0,0.0,כסוף,,0,75,נוקדים
26,71148404,ניסאן,קשקאי,40000.0,1997,2013,2,180000,7,03/2024,0,0.0,אפור,0.0,0,75,בית אל
27,49897699,וולוו,XC60,,1969,2016,1,218000,7,03/2023,0,0.0,שחור,0.0,0,75,קרני שומרון
28,65694769,וולוו,XC60,195000.0,1969,2019,1,197000,3,01/2024,0,0.0,שחור,0.0,0,75,נעלה
29,41965834,קיה,ספורטז',57000.0,1591,2015,2,123000,7,04/2024,0,0.0,ברונזה,0.0,0,75,אורנית
30,41550991,פורד,אדג',65000.0,3497,2013,2,114000,7,10/2023,0,0.0,לבן,0.0,0,75,אלפי מנשה
31,98805791,ניסאן,אקס,115000.0,1598,2017,2,71000,6,12/2023,0,0.0,שחור,0.0,0,75,אריאל
32,42474323,פורד,אדג',95000.0,3497,2016,2,170000,7,05/2024,0,0.0,שחור,0.0,0,75,אשכולות
33,98564136,טויוטה,לנד,175000.0,2982,2010,2,266000,6,02/2024,0,0.0,שחור,0.0,0,75,סוסיה
34,77947023,ניסאן,אקס,105000.0,1598,2017,1,198000,6,01/2024,0,0.0,שחור,0.0,0,75,אלקנה
35,56659084,סוזוקי,ויטרה,148000.0,1373,2022,1,15000,7,08/2023,0,0.0,אפור,0.0,0,75,יקיר
36,95070938,ג'יפ,/,,3604.0,2020,3,62000,7,07/2023,0,0,שחור,0.0,0,75,אורנית
37,79782303,רנו,קנגו,52000.0,1461.0,2017,2,190000,6,12/2023,3,3,לבן,,0,75,מבוא חורון
38,46880142,איסוזו,4X4,192500.0,1898.0,2020,1,71000,6,04/2024,0,3,לבן,0.0,0,75,אלפי מנשה
39,45370578,קיה,קארנס,15500.0,1998.0,2007,3,220000,7,09/2023,0,0,כחול,0.0,0,75,ביתר עילית
40,85631990,סובארו,B4,22000.0,1995.0,2011,2,223150,7,12/2023,0,0,לבן,0.0,0,75,ביתר עילית
41,97189668,טויוטה,ורסו,32000.0,1798.0,2011,2,401000,7,12/2023,0,1,לבן,0.0,0,75,קרני שומרון
42,65460759,שברולט,מאליבו,20500.0,2384.0,2012,4,200000,7,02/2024,0,1,אפור,0.0,0,75,ביתר עילית
43,98448894,מאזדה,5,25000.0,1999.0,2010,2,350000,7,12/2023,0,1,כסוף,0.0,0,75,אורנית
44,58358859,קיה,פיקנטו,44000.0,1248.0,2016,4,100000,7,08/2023,0,0,כחול,0.0,0,75,"בסמ""ה"
45,85608275,יונדאי,i10,54000.0,1248.0,2017,1,87000,7,10/2023,0,0,כחול,0.0,0,75,אריאל
46,93554256,טסלה,מודל,215000.0,,2022,1,41000,2,02/2024,0,0,לבן,0.0,0,75,חשמונאים
47,86853406,סאנגיונג,רודיוס,57000.0,1998.0,2015,2,470000,6,09/2023,0,4,לבן,0.0,0,75,אריאל
48,73065329,סקודה,אוקטביה,51845.0,1798.0,2015,3,199000,7,03/2024,0,0,לבן,0.0,0,75,בית אריה / עופרים
49,64196132,סקודה,אוקטביה,82000.0,1395.0,2017,1,184000,7,09/2023,0,0,חום,0.0,0,75,חגי
50,44464625,טויוטה,קורולה,130000.0,1798.0,2021,1,37000,7,01/2024,0,0,לבן,0.0,0,75,שערי תקווה
51,66389929,רנו,מגאן,,1461.0,2021,2,101000,6,02/2024,0,9,לבן,0.0,0,75,שערי תקווה
52,76470267,קיה,פיקנטו,34000.0,1248.0,2014,2,170000,7,11/2023,0,1,לבן,0.0,0,75,עפרה
53,43860110,פורד,פוקוס,16700.0,1596.0,2012,3,173000,7,11/2023,0,0,כחול,0.0,0,75,שילה
54,66062880,שברולט,ספארק,15555,1206,2011,3,114114,7,02/2024,0,0,טורקיז,,0,75,קרני שומרון
55,86730358,סיטרואן,C4,65000,1560,2018,1,143000,6,08/2023,0,0,אפור,0.0,0,75,ביתר עילית
56,52468779,יונדאי,i25,35000,1368,2015,2,210000,7,01/2024,0,1,אפור,0.0,0,75,שילה
57,58098429,קיה,סטוניק,100000,998,2021,2,30000,7,05/2024,0,0,שחור,0.0,0,75,אורנית
58,85903284,דאצ'יה,סנדרו,46000,1461,2019,1,102000,6,08/2023,0,0,שחור,,0,75,קרני שומרון
59,54905544,סקודה,פאביה,16300,1390,2011,2,215000,7,09/2023,0,0,אפור,,0,75,נעלה
60,76270735,שברולט,סוניק,15000,1598,2012,2,188500,7,08/2023,0,0,לבן,0.0,0,75,בית הערבה
61,44017403,קיה,נירו,117000,1580,2020,1,69000,7,01/2024,0,0,כסוף,0.0,0,75,ביתר עילית
62,82467501,קיה,פיקנטו,69000,1248,2020,1,58000,7,01/2024,0,0,אפור,0.0,0,75,אריאל
63,96525686,רנו,פלואנס,10000,1598,2010,5,146000,7,06/2023,0,0,כסוף,0.0,0,75,קרני שומרון
64,74667727,שברולט,אורלנדו,30000,1362,2014,3,167000,7,02/2024,0,0,שחור,0.0,0,75,ביתר עילית
65,58379263,סובארו,XV,73000,1600,2017,1,214000,7,08/2023,0,0,שחור,0.0,0,75,אורנית
66,76751996,שברולט,ספארק,8000,1206,2011,4,207000,7,08/2023,0,0,כחול,,0,75,מודיעין עילית
67,54091993,טויוטה,קורולה,60000,1598,2014,2,159000,7,03/2024,0,0,ברונזה,0.0,0,75,אריאל
68,55106518,טויוטה,לנד,55000,2982,2002,4,420000,6,03/2024,0,0,לבן,0.0,0,75,תלם
69,73919989,דייהטסו,טריוס,31000,1495,2007,2,150000,7,06/2023,0,0,צהוב,0.0,0,75,אריאל
70,51001289,קיה,ספורטז',66500,1998,2015,2,87000,7,12/2023,0,0,שחור,0.0,0,75,ביתר עילית
71,92974507,פיג'ו,2008,97000,1199,2021,1,50000,7,03/2024,0,0,אפור,0.0,0,75,אריאל
72,59992758,טויוטה,C-HR,115000.0,1798,2019,2,49000,7,05/2023,0,0,לבן,0.0,0,75,תלם
73,52999367,אאודי,A6,41000.0,2773,2009,3,183000,7,04/2023,0,0,כחול,0.0,0,75,"ניל""י"
74,55163415,פורד,אקספלורר,,3497,2013,3,178000,7,03/2024,0,0,שחור,0.0,0,75,ביתר עילית
75,55609899,טויוטה,ורסו,42000.0,1798,2012,2,337000,7,01/2024,0,0,לבן,0.0,0,75,מודיעין עילית
76,55230917,שברולט,ספארק,82000.0,1399,2020,1,40890,7,01/2024,0,0,כתום,0.0,0,75,ברקן
77,46688864,מיצובישי,לנסר,8000.0,1584,2008,3,190000,7,06/2023,0,2,כסוף,0.0,0,75,אדם - גבע בנימין
78,45561497,שברולט,אפלנדר,15500.0,3880,2009,4,165000,7,06/2023,0,0,כסוף,0.0,0,75,ביתר עילית
79,93656612,טויוטה,פריוס,40000.0,1798,2010,3,172000,7,01/2024,0,0,שחור,0.0,0,75,ביתר עילית
80,86340642,טויוטה,קורולה,27500.0,1598,2009,3,160000,7,10/2023,0,0,אפור,0.0,0,75,ביתר עילית
81,52245259,קיה,פיקנטו,66000.0,1248,2019,3,41000,7,07/2023,0,0,לבן,0.0,0,75,אלפי מנשה
82,72111636,פיאט,קובו,13300.0,1360,2013,3,165000,7,11/2023,0,0,לבן,,0,75,מודיעין עילית
83,45751618,קיה,פיקנטו,18500.0,998,2012,2,130000,7,03/2024,0,0,שחור,,0,75,עלי זהב
84,94739824,יונדאי,i25,42000.0,1368,2016,2,138500,7,07/2023,0,1,לבן,0.0,0,75,גבעון החדשה
85,67936567,סיטרואן,C4,41000.0,1598,2016,3,115000,7,12/2023,0,1,לבן,0.0,0,75,גבעת זאב
86,86925221,סקודה,סופרב,39000.0,1798,2015,3,167000,7,11/2023,0,0,כסוף,0.0,0,75,נעלה
87,43292318,סקודה,ראפיד,37000.0,1197,2017,3,204000,7,01/2024,0,1,אפור,0.0,0,75,אריאל
88,59819137,מיצובישי,גרנדיס,35000.0,2378,2010,3,148000,7,09/2023,0,0,כסוף,0.0,0,75,אלון שבות
89,87488813,לקסוס,UX,186000.0,1987,2021,1,24000,7,04/2023,0,0,אפור,0.0,0,75,הר אדר
90,69395012,מרצדס,E-Class,120000.0,1950.0,2018,2,214000,6,11/2023,4,6,לבן,0.0,0,75,אדם - גבע בנימין
91,73063142,סקודה,פאביה,7500.0,1422.0,2008,4,40000,6,10/2023,0,0,לבן,,0,75,מעלה מכמש
92,55323575,ג'יפ,/,149000.0,3604.0,2015,3,82000,7,01/2024,0,0,כסוף,0.0,0,75,אורנית
93,93406182,סיאט,לאון,78000.0,1798.0,2016,2,128000,7,01/2024,0,1,אפור,0.0,0,75,אפרת
94,67021977,יונדאי,קונה,80000.0,1591.0,2018,2,67000,7,04/2023,0,0,צהוב,0.0,0,75,אפרת
95,77098387,פולקסווגן,ג'טה,16500.0,1595.0,2011,2,212080,7,04/2023,0,0,לבן,0.0,0,75,אפרת
96,75473997,טויוטה,אוונסיס,14000.0,1998.0,2002,2,224000,7,06/2023,0,0,כסוף,0.0,0,75,ברקן
97,77690591,סיאט,איביזה,57000.0,999.0,2018,1,100600,7,01/2024,0,0,ברונזה,,0,75,אריאל
98,77626448,לקסוס,UX,,,2022,1,13000,2,01/2024,0,0,לבן,0.0,0,75,גבעון החדשה
99,71955937,סיאט,איביזה,33000.0,1197.0,2012,1,170268,7,06/2023,0,0,כסף,0.0,0,75,קדר
100,55231884,מיצובישי,אאוטלנדר,,2488.0,2021,1,51000,7,03/2024,0,0,כסף,0.0,0,75,שערי תקווה
101,66811981,קיה,פיקנטו,,998.0,2016,2,135000,7,10/2023,0,1,כסוף,,0,75,נופים
102,92927701,סובארו,פורסטר,40000.0,1995.0,2011,3,97000,7,10/2023,0,0,כחול,0.0,0,75,אריאל
103,56449765,מיצובישי,אאוטלנדר,124000.0,1998.0,2018,2,95000,7,02/2023,0,0,כסף,0.0,0,75,בית אל
104,97769072,אופל,אסטרה,15000.0,1364.0,2012,4,158000,7,05/2023,0,0,כסף,0.0,0,75,אורנית
105,43929347,סאנגיונג,רודיוס,38000.0,2696.0,2011,2,366000,6,08/2023,0,1,לבן,0.0,0,75,קרני שומרון
106,53969131,שברולט,סוניק,15000.0,1598.0,2013,2,168000,7,05/2024,0,2,שחור,0.0,0,75,קדומים
107,79329272,רנו,מגאן,7500.0,1598.0,2001,1,102500,7,05/2024,0,2,לבן,0.0,0,75,הר אדר
108,67747700,סקודה,פאביה,8848.0,1896,2008,6,408000,6,06/2023,0,0,כסוף,,0,75,מודיעין עילית
109,99637153,פורד,אקספלורר,99600.0,3497,2013,2,102000,7,10/2023,0,0,לבן,0.0,0,75,אריאל
110,88258061,ניסאן,סנטרה,70000.0,1798,2018,2,90000,7,03/2023,0,1,לבן,0.0,0,75,אריאל
111,62013837,טויוטה,היילקס,168000.0,2393,2018,2,134000,6,02/2024,0,0,כסוף,0.0,0,75,גבעת זאב
112,83264315,קיה,נירו,109000.0,1580,2019,2,60000,7,05/2023,0,0,אפור,0.0,0,75,גבעון החדשה
113,56376484,שברולט,ספארק,14500.0,1206,2013,2,158000,7,11/2023,0,0,צהוב,,0,75,מודיעין עילית
114,92442863,מאזדה,3,72000.0,1998,2017,3,95000,7,07/2023,0,0,כחול,0.0,0,75,קרני שומרון
115,43623817,שברולט,טראוורס,95000.0,3564,2017,3,168000,7,03/2024,0,2,כסוף,0.0,0,75,מודיעין עילית
116,52409799,טויוטה,יאריס,9000.0,1298,2004,3,231483,7,11/2023,0,0,כחול,,0,75,מבואות יריחו
117,47101678,פורד,אקספלורר,100000.0,3497,2013,4,246000,7,09/2023,0,0,לבן,0.0,0,75,אורנית
118,78528282,הונדה,סיוויק,18900.0,1799,2008,5,199000,7,03/2024,0,0,כסוף,0.0,0,75,ביתר עילית
119,84658992,טויוטה,קורולה,30000.0,1598,2007,2,98000,7,09/2023,0,0,כסוף,0.0,0,75,ביתר עילית
120,47451118,מרצדס,C-Class,67000.0,1595,2013,2,330000,7,06/2023,0,0,אפור,0.0,0,75,גבעון החדשה
121,52031429,סקודה,ראפיד,47000.0,999,2018,2,224000,7,06/2023,3,0,כחול,0.0,0,75,גבעת זאב
122,86631444,טויוטה,RAV4,,2487,2023,1,224000,7,04/2024,0,0,כסוף,0.0,0,75,מודיעין עילית
123,75118798,יונדאי,i25,38500.0,1368,2016,3,153000,7,09/2023,0,2,לבן,0.0,0,75,אריאל
124,66731962,סיטרואן,C4,62000.0,1997,2017,2,117000,6,04/2023,0,0,אפור,0.0,0,75,איתמר
125,49298246,הונדה,ג'אז,25000.0,1339,2009,3,134000,7,03/2024,0,0,לבן,3.0,0,75,רבבה
126,97855015,טויוטה,אוריס,80000,1798,2016,2,70000,7,09/2023,0,0,כסוף,0.0,0,75,מבוא חורון
127,98457115,שברולט,ויואנט,7000,1998,2005,3,98943,7,12/2023,0,0,בז',0.0,0,75,מודיעין עילית
128,69667861,מיני,קופר,45000,1598,2012,6,145000,7,10/2023,0,0,תכלת,0.0,0,75,כוכב השחר
129,48014454,סוזוקי,בלנו,71000,1242,2019,1,40000,7,06/2023,0,0,כחול,0.0,0,75,שערי תקווה
130,61954237,קיה,פיקנטו,19300,998,2012,2,138000,7,06/2023,0,0,לבן,,0,75,מודיעין עילית
131,54183419,סובארו,XV,65000,1995,2015,3,162000,7,07/2023,0,0,לבן,0.0,0,75,אריאל
132,88368838,יונדאי,i20,27000,1396,2012,3,191000,7,07/2023,0,2,לבן,0.0,0,75,כוכב יעקב
133,77277752,טויוטה,יאריס,48500,1497,2016,3,180000,7,08/2023,0,3,לבן,0.0,0,75,עלי זהב
134,61109009,הונדה,סיוויק,16000,1799,2009,3,240000,7,02/2024,0,0,אפור,0.0,0,75,גבעת זאב
135,57356108,יונדאי,i30,39000,1591,2016,2,200000,7,10/2023,0,1,לבן,0.0,0,75,גבעת זאב
136,53871954,פורד,טרנזיט,19999,2402,2006,4,230000,6,06/2023,0,2,לבן,,0,75,ביתר עילית
137,67512010,רנו,קליאו,17800,1149,2014,2,123000,7,09/2023,0,0,אפור,,0,75,מודיעין עילית
138,45902450,מיצובישי,לנסר,9998,1584,2008,4,180000,7,03/2024,0,0,אפור,0.0,0,75,אפרת
139,45133031,ב.מ.וו,סדרה,85000,1997,2014,2,181000,7,09/2023,0,0,לבן,0.0,0,75,גבעת זאב
140,93557077,סיאט,איביזה,20000,1390,2012,3,169000,7,03/2024,0,0,כחול,,0,75,קרני שומרון
141,93525278,יונדאי,סנטה,70000,2199,2013,3,200000,6,08/2023,0,0,חום,0.0,0,75,ביתר עילית
142,54659936,טויוטה,סיינה,154000,3456,2016,4,242000,7,03/2024,0,6,אפור,0.0,0,75,ביתר עילית
143,97219037,סוזוקי,ליאנה,8850,1586,2006,7,168000,7,09/2023,0,0,כסוף,0.0,0,75,מודיעין עילית
144,77192499,קיה,ריו,17000.0,1396,2015,2,220000,6,12/2023,0,4,לבן,,0,75,חשמונאים
145,66210806,סוזוקי,ליאנה,9000.0,1586,2006,4,206000,7,11/2023,0,0,בז',0.0,0,75,אריאל
146,89808239,פיג'ו,307,9000.0,1587,2008,2,176000,7,01/2024,0,0,אפור,2.0,0,75,רבבה
147,89101568,ניסאן,קשקאי,,1197,2016,2,133000,7,03/2024,0,0,לבן,0.0,0,75,אורנית
148,66246204,טויוטה,קורולה,12000.0,1598,2003,6,216000,7,08/2023,0,0,אפור,,0,75,בקעות
149,43034056,ג'יפ,/,340000.0,3604,2021,1,23000,7,08/2023,0,0,אפור,,0,75,נווה דניאל
150,66109514,מאזדה,5,13000.0,1999,2008,3,275000,7,08/2023,0,0,אפור,0.0,0,75,תקוע
151,63717492,טויוטה,קורולה,10000.0,1587,1999,3,235000,7,06/2023,0,0,כסוף,0.0,0,75,אפרת
152,79616145,טויוטה,קורולה,110000.0,1598,2018,1,107000,7,11/2023,0,0,כסוף,0.0,0,75,אריאל
153,53266110,טויוטה,C-HR,104000.0,1798,2018,1,107000,7,11/2023,0,0,כסוף,0.0,0,75,אריאל
154,93805192,דודג',ג'רני,20000.0,2360,2011,2,232000,7,11/2023,0,0,אפור,0.0,0,75,כוכב השחר
155,58924088,הונדה,סיוויק,34000.0,1798,2012,3,148000,7,08/2023,0,0,אפור,0.0,0,75,ברכה
156,93116265,טויוטה,אוונסיס,20300.0,1998,2009,3,186000,7,02/2024,0,0,שחור,0.0,0,75,שילה
157,73219615,פיאט,500,24000.0,1242,2014,1,120000,7,10/2023,0,0,אדום,0.0,0,75,אריאל
158,73941526,קיה,פיקנטו,43000.0,1248,2017,2,95000,7,04/2024,0,2,אפור,0.0,0,75,אפרת
159,41520870,וולוו,XC60,62000.0,1999,2012,3,133000,7,06/2023,0,0,שחור,0.0,0,75,ביתר עילית
160,98687235,פורד,פוקוס,14999.0,1596,2010,3,152000,7,01/2024,0,0,כסוף,0.0,0,75,ביתר עילית
161,89169525,יונדאי,i20,95000.0,998,2022,1,13500,7,07/2023,0,0,כסוף,0.0,0,75,מודיעין עילית
162,77250771,קיה,פיקנטו,33500,1248,2013,3,149000,7,06/2023,0,1,חום,0.0,0,75,גבעון החדשה
163,81528339,פורד,אקספלורר,155000,3497,2016,2,150000,7,07/2023,0,0,כסף,0.0,0,75,אריאל
164,75077153,סיטרואן,ברלינגו,48000,1560,2016,2,150000,6,06/2023,0,3,לבן,,0,75,נתיב הגדוד
165,48226057,יונדאי,i25,72000,1591,2018,2,64400,7,03/2024,0,0,שחור,0.0,0,75,אורנית
166,42962566,יונדאי,טוסון,139000,1591,2019,2,67000,7,07/2023,0,0,שחור,0.0,0,75,גבעת זאב
167,65848520,קיה,ספורטז',70000,1591,2016,1,116000,7,08/2023,0,0,בז',0.0,0,75,"ניל""י"
168,95224799,ניסאן,טידה,10000,1598,2010,3,200000,7,09/2023,0,0,כסוף,0.0,0,75,כוכב יעקב
169,54436953,יונדאי,איוניק,95000,1580,2019,2,73000,7,07/2023,0,1,לבן,0.0,0,75,מודיעין עילית
